Customer Communications Manager,Alliance Inc,"Salt Lake City, UT 84044",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=075bcd52f05e16be&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D075bcd52f05e16be,"$36,500 - $54,600 a year","We are urgently seeking a Customer Communications Manager to support our communications strategies and marketing campaign implementations for a wide range of clients. This role calls for exceptional interpersonal communication skills, the ability to delegate tasks effectively, and a passion for learning new skills throughout our interactive training program. You will be prospecting new customers and cultivating relationships within the target audience our clients are aiming to reach while contributing to the knowledge and skills of our Customer Communications Team.
Primary Tasks:
Cross train in Customer Service, Operations, and Management Departments
Execute direct marketing campaigns and interact directly with customers
Record and analyze customer insights and data relative to campaign success
Support customers in redeeming promotions while building value in product presentations
Assist with goal setting, territory management, and talent development
Collaborate with team members to maximize customer engagement
Requirements:
1+ years of experience in Customer Service or related field
Proven success in building relationships with customers
Inherent leadership and management skills
Diligent and detail oriented with an exemplary work ethic
Strong sense of morals, integrity, and reliability
Team oriented with ambitious goals
Benefits:
Comprehensive pay structure with bonuses and rewards
Career growth and personal development opportunities
Supportive, diverse, and upbeat team culture

Salary: $36,500.00 to $54,600.00 /year",15-05-2021,marketing,Utah,fulltime,18 05 2021
Entry Level Customer Communications Coordinator,Smart solutions,"West Jordan, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=43df069cebb31292&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D43df069cebb31292,no info,"We have an immediate opening for a motivated Customer Communications Coordinator at our fast-growing, established Customer Acquisition firm. While we’re scaling quickly, we are on the hunt for a Customer Communications Coordinator who shares our core values and know-how to get things done!
We provide our Customer Communications Coordinators with the opportunity to connect with something bigger and discover their full potential. We are looking for LEADERS who are not easily discouraged by challenges. A Customer Communications Coordinator with us requires discipline, grit, and endurance. If you have what it takes, are willing to put in the time to succeed, you will be thrilled to have joined our Customer Communications team.

You Must Have The Ability To:
Communicate clearly and effectively in all situations
Prioritize different tasks and wear multiple hats
Think critically and analyze efficiently
Adapt, learn and perform work in an ever-changing environment
Exceed expectations in a team and individual capacity
Be punctual, reliable, and professional
Understand and follow oral and written instructions

Our Customer Communications Coordinators:
Build customer relationships and rapport by educating consumers on the clients we represent
Develop product knowledge by attending daily client meetings to be able to answer questions and increase consumer education
Act as the go-to expert and visit customers to promote products, perform sales services and maintain customer satisfaction
Facilitate customer service and promotional campaigns by acquainting accounts with the latest customer service tactics
Conduct customer service presentations to potential new clients
Improve market revenue by consistently achieving customer acquisition territory goals

Customer Communication Coordinators Requirements:
Degree in Marketing, Communications, or Business
1-2 year in Marketing, Sales, Branding, Promotions, or Customer Service field
Flexible Schedule

Perks:
Enjoyable work atmosphere fueled by friendly competition
Support from our management team and our clients
Holiday closures and corporate parties
Volunteer opportunities and community involvement
8gtOx6MLHh",15-05-2021,marketing,Utah,fulltime,18 05 2021
Promotional Assistant - Marketing,Alliance Inc,"Salt Lake City, UT 84044",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=3a6b95fae0443a52&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D3a6b95fae0443a52,"$36,500 - $54,600 a year","We take pride in our people, our promotions, and our portfolio of diverse clients. As an expanding firm, we have an immediate opportunity for a Promotional Assistant to support the implementation of our interactive marketing campaigns. As a member of our Marketing Team, you will interact directly with their target audience to convey the stories of each brand we represent. This requires building relationships with people from all walks of life, and a drive to learn new skills.
This is an immersive role in the marketing industry, with multifaceted training, an engaging team, and endless growth opportunities.
Position Summary:
Familiarize yourself with our clients, their brands, and their products
Eagerly attend training and development meetings on a daily basis
Establish relationships with senior leadership, management staff, and colleagues
Engage with customers in the local area through prospecting and lead generation
Promote products and services by building rapport and showcasing their value
Support customers in purchasing products and overturn any objections
Provide feedback and insights to colleagues to contribute to overall campaign success
Desired Skills:
Exceptional communication skills
Excellent work ethic
Ability to excel both on a team and independently
Optimistic, upbeat attitude
Punctual, reliable, and dependable
Skilled in speaking publicly
Open minded and eager to learn
Benefits:
Training tailored to your learning style
Paid training with ongoing education
Exposure to various industries and skill sets
Entry into a long-term career
Career growth and uncapped compensation
Leadership training
Supportive team environment

Salary: $36,500.00 to $54,600.00 /year",15-05-2021,marketing,Utah,fulltime,18 05 2021
Social Media Specialist,Dowdle Folk Art,"Lindon, UT 84042",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=06587b6f5c23ae92&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D06587b6f5c23ae92,no info,"Who We Are
Dowdle Folk Art is an Interactive Art Company that inspires people to live meaningful and engaged lives. As a world-renowned artist, Eric Dowdle has created over 450 original pieces. Eric's interactive art is available in many forms; pieces for your home or office, premium puzzles, the wholesome family television series ""Painting The Town with Eric Dowdle,"" and other hands-on art pieces. Our selections of interactive art are available on our website at www.dowdlefolkart.com and other respected retail locations.
Why Work for Dowdle Folk Art?
As a Dowdle Folk Art employee, you become an essential part of the team. Contributing to the overall goal of producing interactive art for our customers. We recognize individual talent and sincerely value and appreciate each team member's hard work and effort.
Other reasons to consider Dowdle Folk Art for employment are competitive compensation packages, including healthcare with a generous employer contribution, great work-life balance, and career growth and advancement opportunities.
What Next?
We are currently reviewing resumes for an experienced and creative Social Media Specialist to be responsible for planning, implementing, and monitoring our Social Media strategy to increase brand awareness, improve marketing and increase sales.
Essential Job Duties and Responsibilities:
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
Develop, implement and manage our social media strategy.
Define the most important social media KPIs.
Manage and oversee social media content.
Measure the success of every social media campaign.
Stay up to date with the latest social media best practices and technologies.
Use social media marketing tools.
Work with copywriters and designers to ensure content is informative and appealing.
Collaborate with Marketing, Sales, and Product Development teams.
Monitor SEO and user engagement and suggest content optimization.
Communicate with industry professionals and influencers via social media to create a strong network.
Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties, or responsibilities required of the employee for this job.
Education and Experience:
Minimum of 3 years experience as a Social Media Specialist or similar role.
Social Media Strategist using social media for brand awareness and impressions.
Excellent knowledge of Facebook, Twitter, LinkedIn, Instagram, Google+, and other social media best practices.
Understanding of SEO and web traffic metrics.
Good understanding of social media KPIs.
Familiarity with web design and publishing.
Excellent multitasking skills.
Critical thinker and problem-solving skills.
Team player.
Good time-management skills.
Great interpersonal and communication skills.
Schedule and Work Hours:
This is a full-time on-site position; hours of work and days are Monday through Friday, 8:00 a.m. to 5:00 p.m. Occasional evening and weekend work may be required as job duties demand.
Physical Requirements:
Prolonged periods sitting at a desk and working on a computer.
Must be able to lift up to 15 pounds at times.
ivMrODHQ5v",18-04-2021,marketing,Utah,fulltime,18 05 2021
Social Media Manager,Harmons Grocery,"West Valley City, UT 84120",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=4710890f09f3b74e&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D4710890f09f3b74e,no info,"Social Media Manager
3540 4000 W, West Valley City, UT 84120, USA Req #5100
Tuesday, May 11, 2021
$55,080.00 YEAR
GENERAL PURPOSE
The purpose of this position is to communicate the Harmons story through social media channels and collaborate with the marketing team, sales directors and store directors to produce timely, effective, and targeted social media engagement to support company goals. Harmons Social Media Manager develops, implements, and manages strategies for Harmons social media channels, produces engaging content for Harmons’ blog and social media profiles, manages the social media editorial calendar, and responds to customer and follower inquiries in a timely manner. Harmons social media manager also develops and executes marketing initiatives and programs based on consumer insights, sales data, competitor analysis, and input from cross-functional teams.
ESSENTIAL DUTIES & RESPONSIBILITIES
Develops social media content with an expert understanding of SEO, aligning with sales and marketing goals
Provides excellent customer service by responding to and sharing customer feedback, questions, and concerns
Stays at the leading edge of industry trends, and utilizes the latest social media tools to regularly monitor and report on the performance of social media campaigns
Collaborates with the entire marketing team to create engaging content that showcases Harmons personality, builds followers, and creates a positive image for the company
Supports ongoing social media marketing plans and projects including managing workflow, setting priorities, timelines, and creative direction
Collaborates with sales and store teams to create social media content that drives sales and meets the needs of the customer, while maintaining the integrity of Harmons brand
Collaborates with internal departments, participating in brainstorming sessions and making innovative suggestions
Develops and maintains strong working relationships with store directors and sales directors
Communicates openly and frequently with the vice president of marketing, senior marketing manager, senior public relations manager, sales directors and store directors
Completes assigned tasks efficiently and in a timely manner
Sets a professional and positive example to others, and promotes positive change within the company
Follows established departmental and store policies and procedures
Builds the Harmons brand through social media, and represents the voice of the customer
Understands that the first customer marketed to should be the internal customer, our associates
Assists as needed to ensure the success of the company as a whole
MARGINAL DUTIES & RESPONSIBILITIES
Performs other job-related duties as assigned
NATURE OF WORK CONTACTS
Consistent and daily interaction with associates
Consistent and daily interaction with customers
Consistent and daily interaction with vendors
TRAINING & QUALIFICATIONS:
To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
A high school diploma or GED required; 4-year degree in marketing, communication, business or related field preferred; 2-3 years of marketing experience preferred; or any combination of education, experience, and training which provides the following knowledge, skills and abilities:
Passion for social media and knowledgeable about ever-changing algorithms, SEO, and traversing the internet as a whole
Ability to produce engaging copy and manage content requests of other team members
Deep knowledge and comprehensive understanding of social media best practices, publishing, and monitoring tools
Ability to manage and maintain a social media content calendar
General knowledge of design in order to request visually appealing graphics to coordinate with appropriate content
Must have the ability to advocate, analyze and understand technology to be effective personally and have an impact on business performance
Must possess integrity, a positive attitude, be mission-driven, and be self-directed with a demonstrated passion for Harmons’ mission
Commitment to working collaboratively in a supportive team environment
Ability to interpret policies and procedures
Excellent organization and planning skills
Must possess solid communication skills, including verbal and listening skills in order to effectively and efficiently communicate with diverse groups of people
Ability to appropriately and professionally handle conflict
Must possess the ability to accept constructive review and be accountable for one’s own success as well as the success of your team
Required to make logical, significant decisions using general, recognized analytical skills and techniques
Continually strives to be product minded, customer minded, personnel minded, detailed, forward focused and consistent
Have a strong working knowledge of social media, brand development and the creative processes
Ability to multi-task and juggle numerous projects at one time
Ability to accept constructive review willingly and is accountable for one’s own success
Stays abreast of current marketing, social media and advertising trends
Ability to work weekends, evenings and holidays as needed to support overall marketing and social media goals
PHYSICAL/SENSORY DEMANDS:
The work environment characteristics described here are representative of those an associate encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
Work is generally performed in a safe and comfortable office environment. While performing the duties of this job, the associate is occasionally required to carry, stoop, twist, crouch, and reach; perform tasks requiring repetitive motion and eye, hand and foot coordination; hear and respond to customer inquiries. Also requires sitting for long periods. This position may require Also requires standing, walking and bending throughout the day and the ability to maneuver heavy objects weighing up to 30 pounds from location to location

We are proud to be an equal opportunity employer and celebrate our employees' differences including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. Diversity makes us better.
Other details
Job Family
Administration II
Pay Type
Salary",12-05-2021,marketing,Utah,fulltime,18 05 2021
Copywriter,Pura,"Pleasant Grove, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=91526b3d07ad281d&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D91526b3d07ad281d,no info,"Pura is on the lookout for a next-level mid to senior copywriter-someone with a distinct, clear, clean voice-assured in their words, with an ability to recognize what works and why it works. Someone able to do it reasonably quickly and very consistently. This person will be, first and foremost, a strong conceptor with a love for storytelling, brand building and experience giving.
Most of the work is short form-the kind of writing most copywriters want to write. But maybe even more compelling, he/she will contribute massively to honing in on and owning a powerful/recognizable/one of a kind Pura brand voice. Even if you don’t have all the qualifications, please still apply!
This position is full time, located in Pleasant Grove, UT with compensation depending on experience.

A Day in the Life of a Copywriter at Pura
You will write, dream, conceive, and collaborate. You will bring to life the Pura voice with your ideas and words through all social channels, retail experiences, packaging, the Pura website, and more traditional forms of advertising. This role focuses on digital advertising, but also covers all aspects of creating and curating written content. This role will collaborate with digital marketers, as well as other content marketers to ensure efforts are integrated, cohesive, and compelling across all of our channels.
Qualifications
The right abilities and attitude are far more important to us than your actual experience. But you must somehow be able to convince us/demonstrate that you have both.

Pura’s Story
Pura—a company that married smart-home technology and fragrance diffusers, all controlled by the Pura app. At Pura, our mission is to create a luxury fragrance experience in each home that can change moods and brighten days. We are partnering with the leading premium fragrance brands, celebrities and lifestyle brands in the industry to bring customers’ favorite scents to their home with the touch of a button. And that’s just the beginning.
Check out our Founder’s story on our website, and explore the latest amazing fragrance launches on Instagram @pura.
Pura started in 2014 and raised a seed round of 4.4M in February of 2020. Pura thrives on hiring or creating the best talent, known as a young and hungry brand that is rapidly becoming a household name around the world.

Join the Pura Team!
All candidates are subject to a background check.
2Jlh6qExVp",18-04-2021,marketing,Utah,fulltime,18 05 2021
Events and Promotions Coordinator,Smart solutions,"Provo, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=ac6b0354a4ebff78&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3Dac6b0354a4ebff78,no info,"We are seeking an Events And Promotions Coordinator to join our team! You will be responsible for gathering and analyzing key market information, as well as identifying areas of improvement to increase company revenue and brand.

Responsibilities:
Conduct market research to determine potential of products and services
Perform analysis of market strengths, weaknesses, opportunities and threats
Development and implement innovative marketing campaigns
Translate complex data into simple graphs and text
Compile and present data for other departments
Qualifications:
Previous experience in market research or other related fields
Familiarity with quantitative and qualitative data collection
Strong analytical and critical thinking skills
Strong communication and presentation skills
Ability to work well in teams
lQfj3nL7le",15-05-2021,marketing,Utah,fulltime,18 05 2021
Intern,"Western Metals Recycling, LLC","Salt Lake City, UT 84104 (Poplar Grove area)",Internship,https://www.indeed.com/viewjob?viewtype=embedded&jk=1714671c88bc8a6e&from=vjs&tk=1f6042ldjo27v803&advn=7708826924152952&adid=362819593&ad=-6NYlbfkN0AoDy38ra1uvRb2q_3WRISrE9qOwIWu-IalkHkX_ajrPHQIoW53VvqPg_woemkYlw5g1a_Fs4KfFpnLd6zFGegLevfZcApwqDO6jte8O8DjY_6m_odkDM1Y5LixxqIxgj4wgbHeDLB5pIvhVUb6Gn9_jRhyGrQmASDBXIXTijxCmdEcprJ_GJbn6rttMjKzGoLc_ODB8klFnSQtHyYNop4TKBwCOszALb_Rk-k6gAxrZUahIr6ZuuM6yUJRReOUGRczOcpxjI0pvTbYTErT5x5YbVMgcul-ITl47SyPt0VafsX9ei0pxbJG2mc9gEsnjNXBShsVK9dhvDdaYKTTE8_NHkiOdeofUfrjh_xvSZqHrDpgNq2R1LwsomSZ_Q1lvANHlLaHhvwMQqalPCMG4XryCv8QFrYThs9DUXBrZZd2X37n1kq89WKcB-sBRNk-GKSCp9om_Wq3n5yBHcErAE_Mt0d9_l-fM_D6ipwpl5KTdvaOcjra7czAk6nG1CFjk2kJXzfMF4lgZGIkWqhP3c8E2VHcEeiuFqBruo4FMfefJ78b4gfFYfbZfWkTDiu3ZQcU59gmoLhY-Tzbz5_8fXS6vM4adl4Whc34nMaSsyjxydBi1R-hO01C6y77W8nWN3qc_AR8fAVoq4ESiHgX_NvmWEh3Xzi41Ls%3D&topwindowlocation=%2Fjobs%3Fq%3Dtesting%26l%3DUTah%26jt%3Dinternship%26start%3D-10,no info,"Overview:
At Western Metals Recycling (WMR) the opportunity is YOURS! We have achieved years of success by giving our teammates the tools they need to do the best job. Do you have what it takes to help shape the future? Working at WMR is definitely for you if:
You want a career and not just a job
You want to work for an awesome company where you can make a difference
You have positive, can-do attitude
You are motivated and take initiative
WMR is the Intermountain West’s largest scrap metal recycler with recycling facilities located in Colorado, Nevada and Utah. Our processing capabilities include automobile shredders, balers, shears, mobile shearing, torch processing, auto crushers, extensive transportation services, and railcar dismantling. WMR is a proud part of Nucor Corporation and a wholly owned subsidiary of The David J Joseph Company which has a well-earned reputation for safety, integrity and innovation. We are recognized as good community citizens who are trustworthy, financially strong and environmentally proactive.

We are committed to building great teams, offering competitive compensation, and allowing for a healthy work-life balance, because our teammates are our most valuable asset. Whether you work in a recycling facility or at our corporate headquarters, WMR is a place where you can come for a job, but stay for a career.

WMR is looking qualified Interns to join our team for the summer of 2020. The Intern should be prepared to work in a fast-paced team environment, and will finish the internship having gained broad experience in various aspects of the scrap metal recycling industry.
Responsibilities:
Learn alongside experienced operations teammates and learn the fundamentals of scrap metal material identification, safety, daily operations, shipping and receiving, etc.
Learn alongside experienced commercial teammates and learn how they develop new and grow existing relationships with customers (both suppliers and consumers) to further strengthen relationships to create business opportunities.
Visit several WMR supplier locations for customer meetings throughout the Salt Lake area.
Participate in company conference calls and staff meetings.
Hands on strategic planning.
Intern will complete a final project and presentation to the senior management team.
Qualifications:
WMR is looking for undergraduate students majoring in a Business Major such as Sales, Finance, Marketing, Operations etc. Candidates should have excellent verbal and written communication skills, a professional demeanor and a drive for success.
Benefits:
We offer a competitive compensation and benefit package including paid training, bonus program, medical, dental, vision, life and disability coverage, vacation, paid holidays, a 401(k) plan with match, tuition reimbursement and other great benefits.
EEO Statement:
Western Metals Recycling (WMR) is a drug-free workplace and conducts pre-employment testing as a condition of employment.

WMR is an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to race, color, ethnicity, religion, creed, sex, pregnancy, lactation/breastfeeding, sexual orientation, gender identity or expression, national origin, citizenship, ancestry, age, marital status, familial status, disability, genetic information, protected veteran status, military status, or any other characteristic protected by local, state, or federal laws, rules, or regulations. WMR hires and promotes individuals solely on the basis of their qualifications for the job to be filled. If you’d like more information on your EEO rights under the law, please click here.

WMR reasonably accommodates qualified individuals with disabilities to enable them to receive equal employment opportunity and/or perform the essential functions of the job, unless the accommodation would impose an undue hardship to the Company. This applies to all applicants and teammates.

WMR also provides a work environment in which each teammate is able to be productive and work to the best of his or her ability. We do not condone or tolerate an atmosphere of intimidation or harassment. We expect and require the cooperation of all teammates in maintaining an atmosphere free from discrimination and harassment with mutual respect by and for all teammates and applicants.

E-Verify Information | E-Verify Notice",12-05-2021,testing,UTah,internship,18 05 2021
Receptionist/Office Assistant,J&B Johnson Investments,"West Jordan, UT 84088",Full-timeInternshipNumber of hires for this role2 to 4,https://www.indeed.com/viewjob?viewtype=embedded&jk=905522839fdabbaf&from=vjs&tk=1f6042ldjo27v803&advn=6279309507270553&adid=368665202&ad=-6NYlbfkN0Ah2Q_Yr7sIUxxy7NTooGUHXMVWE7tQVN352Td3EbZ5baACFiOfbIRWtevKVqumdNn7NqP2a03P1bHH-2aG8459MPfabtGqcKGL2nIsRNRHaD31ppj-SUz63x1KRkCKyqyCBL6LW_S3AzLBYKS1Xrv-HQSZivm8dtXkG6_FOpXu6T2GmK_UhW3P3v6ZxrZKjXMjsDLzJPEHaNutjM8f2cASHnc2DXMypE-cymuVY6iDF0Fasy8SvLLONi1l7vsTKTqKuSpo4X786CvAfWXZPGD0sp0aNFNmuhNfHv6s-6a50eu_-WP9GSczbRfPvT2O30-VcqlFcL-YF6JpHR5I4GpCNl4lJ0iODneAMKDoTo5J3aVjdK6TAzXUyRz8OdG_iBeDDtCwsVNO2ZbtdVR1HV14DZ-vaHdiOx0AeckGCg6tWPSCiO0HOl7yVsSfueJf_EAoyjwKH2TGXQ%3D%3D&topwindowlocation=%2Fjobs%3Fq%3Dtesting%26l%3DUTah%26jt%3Dinternship%26start%3D-10%26advn%3D7708826924152952%26vjk%3D1714671c88bc8a6e,$13.50 - $15.00 an hour,"Client Service Specialist
If you are a hardworking, service-oriented professional who enjoys helping people, Then Farm Bureau Financial Services may be the right fit for you!
* Farm Bureau Financial Services
Pay Rate Hourly $14-15/hr.
Location West Jordan, UT
Position Type Full Time Employee
Job Description and Responsibilities:
Client service position for an Insurance Agency.
Assist in the operations of a fast-paced insurance office to help build client relationships and handle a variety of customer service tasks.
Some of the expectations include providing an outstanding customer experience for billing, policy change or other client requests; individual and team goal setting; evaluating client needs and offering solutions; and ability to prioritize and work efficiently.
Tasks include answering phones, email, processing paperwork, helping current clients, and working with underwriters.
Insurance knowledge is not required but must be willing to get licensed. *
Requirements:
MUST have excellent customer service, phone and computer skills.
Must enjoy building relationships with people and have an ability to handle multiple tasks.
Must have clear and concise written and verbal communication skills.
This position requires working with a team and a positive and friendly attitude.
Property and Casualty Insurance Licensing required within 30 days of hire. (Agency will provide study materials and reimburse for testing and licensing fees.)
Job Type: Full-time
Job Types: Full-time, Internship
Pay: $13.50 - $15.00 per hour
Benefits:
Paid time off
Schedule:
8 hour shift
Monday to Friday
Weekends
Supplemental Pay:
Bonus pay
Education:
High school or equivalent (Preferred)
Work Location:
One location
Work Remotely:
No",11-05-2021,testing,UTah,internship,18 05 2021
Business Intelligence Analyst,Complete Recovery Corporation,"Taylorsville, UT 84123",Full-timePart-timeInternship,https://www.indeed.com/viewjob?viewtype=embedded&jk=0dceabecc619d3d1&from=vjs&tk=1f6042ldjo27v803&advn=8154615764001238&adid=367885309&ad=-6NYlbfkN0AEnVKmQWohqo4ALkUFxIdwVNgzkD24PIHYG60gcl6mFEIfoeCZfvXSX7pEcyxnpUpJAePgwOCD9ETCMCDYwUQh8mOQIsiCdUDN5OfB5lDcTve8kaMeZfwx59mBe1uDlDuy09XipNfQpLXsaEr8l8sYrs-WLEUHoUtJGGnO5VIO3wlTt1ZO4ePQC4gGSGNa-6HoKRK_M5zS8dw8bSsqOScM_nmNG8niYOGH5dXAaP4g2Al1jwMWdLXJmUjN7lK1LExpYxVROWpyrUGmlPLoA8q4DhImDoyXrCRjD4g0acanJ_yPSG5W07NHpbS7sJvOcd4cBKaVb1ZnJxIJjK8I0g9IjYExWVLBpp75z8BEev-9SbYpcRa_NcDv5jnf9j2Nqzc7Dmcqvz0AfX8NvE9HjPyB2Aw_Oj_dnZo_NHH6fqC10g4oTUFYqZTddgotCSbjOGS5KWCPyD1SGw%3D%3D&topwindowlocation=%2Fjobs%3Fq%3Dtesting%26l%3DUTah%26jt%3Dinternship%26start%3D-10%26advn%3D6279309507270553%26vjk%3D905522839fdabbaf,"$65,000 - $75,000 a year","We like to keep things moving along here at Complete Recovery. Whether staying one step ahead of the competition or one step ahead of COVID, we always keep busy improving and expanding. This position will be part of our fast-paced work environment, requiring adaptability and a commitment to growth.
Our Senior BI Analyst will be responsible for maintaining and improving the integrity of our reporting, You will report to the VP of Technology and Information systems and manage a team of analysts. On a daily basis you will be working on adhoc analysis, building and modifying new and existing reports, mentoring your team and managing various projects.
Skills that you will use:
· SQL and R
· Excel/Google Sheets
· Bash shell scripting
· Livevox or other dialer management
· Periscope reporting tool
· Microsoft Access
· A/B testing, intermediate statistics
Requirements:
· Bachelor’s Degree
· 3-5 years leadership experience
Added Benefits:
· Opportunities for career growth (clear career path with reviews every 6 months)
· Employee referral bonus program
· Company paid holidays
· Paid Time Off (PTO)
· Casual dress policy
Why work for us?
We care and invest in our community. That means, we actively encourage fairness and diversity in the workplace, and believe in treating everyone with dignity and respect.
We will support you every step of the way – join us and take the first step towards a great new career!
Proud to be an equal opportunity employer. Background Check and Drug Screen required.
Job Types: Full-time, Part-time, Internship
Pay: $65,000.00 - $75,000.00 per year
Benefits:
401(k)
Dental insurance
Health insurance
Paid time off
Referral program
Vision insurance
Schedule:
8 hour shift
Monday to Friday
Ability to Commute/Relocate:
Taylorsville, UT 84123 (Required)
Education:
Bachelor's (Preferred)
Experience:
SQL: 1 year (Preferred)
Business Analysis: 1 year (Preferred)
Managing a Team: 3 years (Required)
Project Management: 2 years (Required)
Work Location:
One location
Typical start time:
8AM
Typical end time:
5PM
This Job Is Ideal for Someone Who Is:
Dependable -- more reliable than spontaneous
Detail-oriented -- would rather focus on the details of work than the bigger picture
Autonomous/Independent -- enjoys working with little direction
Company's website:
www.completerecoverycorp.com
Benefit Conditions:
Waiting period may apply
Only full-time employees eligible
Work Remotely:
No
COVID-19 Precaution(s):
Remote interview process
Personal protective equipment provided or required
Temperature screenings
Social distancing guidelines in place
Virtual meetings
Sanitizing, disinfecting, or cleaning procedures in place",27-04-2021,testing,UTah,internship,18 05 2021
Intern,The David J. Joseph Company,"Salt Lake City, UT 84104 (Poplar Grove area)",Internship,https://www.indeed.com/viewjob?viewtype=embedded&jk=fe554450883b65b0&from=vjs&tk=1f6042ldjo27v803&topwindowlocation=%2Fjobs%3Fq%3Dtesting%26l%3DUTah%26jt%3Dinternship%26start%3D-10%26vjk%3Dfe554450883b65b0,no info,"Overview:
At Western Metals Recycling (WMR) the opportunity is YOURS! We have achieved years of success by giving our teammates the tools they need to do the best job. Do you have what it takes to help shape the future? Working at WMR is definitely for you if:
You want a career and not just a job
You want to work for an awesome company where you can make a difference
You have positive, can-do attitude
You are motivated and take initiative
WMR is the Intermountain West’s largest scrap metal recycler with recycling facilities located in Colorado, Nevada and Utah. Our processing capabilities include automobile shredders, balers, shears, mobile shearing, torch processing, auto crushers, extensive transportation services, and railcar dismantling. WMR is a proud part of Nucor Corporation and a wholly owned subsidiary of The David J Joseph Company which has a well-earned reputation for safety, integrity and innovation. We are recognized as good community citizens who are trustworthy, financially strong and environmentally proactive.

We are committed to building great teams, offering competitive compensation, and allowing for a healthy work-life balance, because our teammates are our most valuable asset. Whether you work in a recycling facility or at our corporate headquarters, WMR is a place where you can come for a job, but stay for a career.

WMR is looking qualified Interns to join our team for the summer of 2020. The Intern should be prepared to work in a fast-paced team environment, and will finish the internship having gained broad experience in various aspects of the scrap metal recycling industry.
Responsibilities:
Learn alongside experienced operations teammates and learn the fundamentals of scrap metal material identification, safety, daily operations, shipping and receiving, etc.
Learn alongside experienced commercial teammates and learn how they develop new and grow existing relationships with customers (both suppliers and consumers) to further strengthen relationships to create business opportunities.
Visit several WMR supplier locations for customer meetings throughout the Salt Lake area.
Participate in company conference calls and staff meetings.
Hands on strategic planning.
Intern will complete a final project and presentation to the senior management team.
Qualifications:
WMR is looking for undergraduate students majoring in a Business Major such as Sales, Finance, Marketing, Operations etc. Candidates should have excellent verbal and written communication skills, a professional demeanor and a drive for success.
Benefits:
We offer a competitive compensation and benefit package including paid training, bonus program, medical, dental, vision, life and disability coverage, vacation, paid holidays, a 401(k) plan with match, tuition reimbursement and other great benefits.
EEO Statement:
Western Metals Recycling (WMR) is a drug-free workplace and conducts pre-employment testing as a condition of employment.

WMR is an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to race, color, ethnicity, religion, creed, sex, pregnancy, lactation/breastfeeding, sexual orientation, gender identity or expression, national origin, citizenship, ancestry, age, marital status, familial status, disability, genetic information, protected veteran status, military status, or any other characteristic protected by local, state, or federal laws, rules, or regulations. WMR hires and promotes individuals solely on the basis of their qualifications for the job to be filled. If you’d like more information on your EEO rights under the law, please click here.

WMR reasonably accommodates qualified individuals with disabilities to enable them to receive equal employment opportunity and/or perform the essential functions of the job, unless the accommodation would impose an undue hardship to the Company. This applies to all applicants and teammates.

WMR also provides a work environment in which each teammate is able to be productive and work to the best of his or her ability. We do not condone or tolerate an atmosphere of intimidation or harassment. We expect and require the cooperation of all teammates in maintaining an atmosphere free from discrimination and harassment with mutual respect by and for all teammates and applicants.

E-Verify Information | E-Verify Notice",12-05-2021,testing,UTah,internship,18 05 2021
