Director of Marketing,Mountain Land Physical Therapy & Rehabilitation,"Cottonwood Heights, UT 84121",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=87f589b46dc0655b&from=vjs&tk=1f62m61oho2fj801&advn=6113960836050040&adid=369093401&ad=-6NYlbfkN0AOp1_cVOhW70NAnoWNCk99AQcMbEAYbHfk0U0ZdXtU2km_olYGrjm4HuyXrtOT6B4W6cI1vvuwb0j0-r2xHuK1-TwPZBzCuRorohNWlavKkcBBE6ER1k34Xedj5CgHrzs_xKNufrXrEfpLfNMhReO4U5hcTcHAzKZevhTFDIzb2EmZLVSL-zm13cfgPlWaN81E8DlBI0LuV-bDQFw-dchK1le3X1QztSN5_ooSSnZHL1Fj7qgVxh9QGeZuQTM7stN9vsf72YF9_r1GWADZ8jFwl_DXGIp8TJ3L8d0QFo43d_g4yj3L07AStlc2owtt_VzWwVwkI505AyBIBD4b4zj5vpxICZl5SwHFricS7Qc-jcewLDqLmxmNwNloNHIgvw9zC1Le8hhRG3cQxdoAt2v1D3S5ipYqSAXaCSkOc8CSkeckE9RhFpeKjMLhg_9AQmB0vxop67tkBzNOKhm5fpp7lULobZyXuOiRBv_zYONKDOSiRxNPuuX7&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DSLC%252C%2520Utah%26jt%3Dfulltime%26start%3D-10%26advn%3D6806681233839995%26vjk%3D4f7b83bb48334cf4,"From $90,000 a year","Director of Marketing
Mountain Land Physical Therapy is seeking a Director of Marketing to join our team in Cottonwood Heights, Utah. As the Director of Marketing, you will lead Mountain Land""s marketing efforts for over 40 therapy clinics (and growing!) throughout Utah, Idaho and Montana.
In this role, you will manage our team of in-house marketing professionals as well as external contractors and service provides to accomplish a wide variety of marketing activities and projects to help develop and protect the Mountain Land brand. Some projects you will oversee include our websites, print materials, signage, company events, conferences, podcasts, social media, digital marketing campaigns, and so much more.
This position is ideal for a creative and experienced marketing professional that wants the freedom to explore new ideas, enjoys a diverse and fast-paced work environment, and has the vision needed to take our marketing strategy to the next level. You would be a great fit if you have a strong background in digital marketing, high-level marketing strategy, and experience working in tight knit and collaborative teams. Mountain Land has a unique company culture that values having fun and enjoying the work that we do together, and has been in business for over 37 years.
Qualifications
Experience leading a marketing team and working with external contractors.
Strong background and understanding of digital marketing best practices.
An eye for detail and great graphic design.
Working knowledge of Adobe Creative Suite.
Healthcare marketing experience a plus.
Bachelor""s degree in a Marketing-related field or equivalent experience.
Location: Cottonwood Heights, Utah
Starting Wage: 90K+ DOE
Hours & Benefits: This is a full-time, benefited position and is eligible to receive medical, dental, and vision insurances, as well as life insurances, 401k, paid time off, and wellness incentives.
Apply: Please send resume, cover letter and salary expectations to our recruiter, Taylor Hunter, at taylorh@mlrehab.com.",18-05-2021,marketing,"SLC, Utah",fulltime,19 05 2021
Communications and Marketing Contractor,EY,United States,Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=84334a828593bb94&from=vjs&tk=1f62m61oho2fj801&advn=4872419390326776&adid=311253197&ad=-6NYlbfkN0DY0o1vBkDF7ijZdphmN8ZpJjzNfoJ8hIIfocg_Q3_4rrU9MZaBYUA84jeQrwLirkh28dAasfxgb0e__EMvfgW3u47GtRCZdJOkS6qRU5EmnnC07iG317yqDEXsvOIzdUs1ZSfsGxpeSIL8ojyz2Hg01fQkExuW8Z5LzjdNefozDpgNC4O-SPYJFr6VFK-3nTXcfJTQ6XnTV94gAnJbZ5MIMoHPRJhOArEAESf65xwrPvJ1Xs9k4lacGfJr-qglzVcoUNovNW_JuVddiJbEjkZ95_Lt4X5YEw8zCz_ljTi7w9g973pSpPX4ULxIh0-VTex5zaGUm-wdJDPsJ_fBQyKrbCljs-Iz2gC2xPDDpo9igz99ZG0GcSdViZGzRkj-hYobHiBDoFTvmD-GMld_FFcTSAcaD5SVasqxlCsA8TljXrT0HmnnKIWQG37tpzNjxlZTbVzEwj-oX4fXEl-vrr1v9Cj6J7l363YqZzE8eh6JyukxyODDXgy8ktYJRyOvwGod979sAvhxG6MwXyF0TViVC7K3b1TqhFde3Gj82JBRqPpMEeJPL0DR_Rz3yYTUESjfpBNug4xVnJYBwb8F5LyHW73Vjpbz2_A%3D&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DSLC%252C%2520Utah%26jt%3Dfulltime%26start%3D-10%26advn%3D6113960836050040%26vjk%3D87f589b46dc0655b,no info,"We currently have a contract opportunity for a Communications and Marketing Contractor.
Liaising with and interviewing key stakeholders in order to establish and understand content, ensuring stakeholder style and voice is effectively communicated in all writing pieces
Analyzing information and writing appropriate, market relative content specific to audiences
Develop digital content such as web page text and social media posts, blogs, scripts for webcasts, leadership presentations, videos and internal communications
Work with Markets and Brand, Marketing & Communications (BMC) colleagues to bring thought leadership through the approval process and have distributed/promoted internally and externally
Contribute to the development of service descriptors, value propositions developing copy for print and digital media while acting as project manager


Skills
communications
Qualifications
5+ years of marketing or communication experience is required
Excellent writing skills required (Bachelor's degree in English or Journalism preferred)
Understanding of advanced marketing and communication principles with experience with and passion for innovative marketing campaigns, social media, interactive programs, video, etc.
Appreciation for setting goals, measuring and reporting results
Ability to work independently and with virtual teams while managing multiple complex projects and competing priorities
GigNow-2020",04-05-2021,marketing,"SLC, Utah",fulltime,19 05 2021
Entry Level Marketing and Advertising,Alliance Inc.,"Salt Lake City, UT 84101 (Downtown area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=fc48622caa132958&from=vjs&tk=1f62m61oho2fj801&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DSLC%252C%2520Utah%26jt%3Dfulltime%26start%3D-10%26vjk%3Dfc48622caa132958,no info,"We are now filling entry-level positions with no experience necessary!
Applicants must be highly motivated, well organized, ambitious, and 'people first' oriented. We are looking to expand our sales and marketing team by finding the right people in all facets of our business while leading to a management opportunity.
We have done marketing and advertising for some of the biggest companies in the area. We conduct the sales, marketing and promotions for those clients while ultimately focusing on increasing their traffic flow and bottom-line sales.
(No Telemarketing, No Graphic Design)
This is a challenging position within a fast-paced environment. The perfect candidate would be a college graduate (or someone seeking a fresh start) looking to work hard at establishing a career in marketing and seeking a management opportunity.
WHAT ARE YOU WAITING FOR??? IT'S TIME TO START YOUR CAREER TODAY!!!
Job Requirements

To apply for either position, you must clearly demonstrate the following qualities:
Great People Skills
Excellent communication and follow through
Ability to work in a high energy environment
Ambition, strong work ethic
A desire to work in a team based environment and contribute as a team player
Ability to take ownership of assigned tasks
Ability to handle multiple priorities
Be a self-starter with strong problem solving abilities
Be a career oriented individual searching for a management opportunity
Must currently live in the area and if offered a position, be able to start within two weeks notice",18-05-2021,marketing,"SLC, Utah",fulltime,19 05 2021
Public Relations Assistant-Entry Level,Alliance Inc.,"Salt Lake City, UT 84101 (Downtown area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=c3790c406b77db06&from=vjs&tk=1f62m61oho2fj801&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DSLC%252C%2520Utah%26jt%3Dfulltime%26start%3D-10%26vjk%3Dc3790c406b77db06,no info,"We have an immediate need for a Public Relations Assistant to join a rapidly growing team. Our rapidly-growing promotional marketing company, applies a customer-friendly, direct, results-driven approach to marketing research and sales. As a result of proven success and expertise, new clientele is continuously added as we dramatically increase clients' product exposure, sales and brand recognition.

Responsibilities Include:
Managing and executing projects as assigned by the Marketing Manager
Working with the Marketing Manager and key accounts to integrate PR campaigns with customer promotions
Coordinating in-store service events and maintaining successful operation
Building relationships with customers and communicating promotional services
Working with the Marketing Manager to develop and refine measurement strategies for PR campaigns
Development of promotional marketing materials and visual merchandising
Developing and maintaining relationships with suppliers and retail event personnel
Keeping accurate and timely record of event traffic, production, and inventory
Identifying new opportunities and efficiency innovations
Position will be considered for senior campaign management roles based on performance
We Are Looking For

Talented and hardworking individuals who are looking to start their career with a growing company. The ideal candidate will be a self-starter with strong organizational and leadership abilities.

Not sure if you're qualified? Relax! No experience is necessary for the Public Relations and Communications Assistant - Entry Level. Comprehensive training and development is provided to ensure every team member can be successful in a career path with the company. College graduates, interns, and candidates looking for a career change are welcome!

Requirements:
College degree or in the process of completion preferred.
0-2 years’ experience in public relations, communications, marketing, sales OR internship in related field an asset.
Outstanding communication skills, both verbal & written.
Ability to prioritize and work independently with minimal supervision.
Level headed problem solver with a professional, service-oriented attitude
Superb organizational and tracking skills with great attention to detail.
Adaptable, dependable and responsible.
Basic understanding of public relations, communications, and marketing concepts and sales strategy.",09-05-2021,marketing,"SLC, Utah",fulltime,19 05 2021
Marketing Intern - City Creek Center,The Taubman Company,"Salt Lake City, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=75508b2470ee5ce6&from=vjs&tk=1f62m61oho2fj801&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DSLC%252C%2520Utah%26jt%3Dfulltime%26start%3D-10%26vjk%3D75508b2470ee5ce6,no info,"We have an exciting opportunity for a Marketing Intern at Salt Lake City’s premier shopping destination!
City Creek Center, a Taubman property and Utah’s premier shopping destination located in the heart of Downtown Salt Lake City has an exciting opportunity for a dynamic, independent and driven Marketing Intern who can assist with the management and implementation of social, digital, brand, and event marketing programs.
It’s love. Not work.
Taubman is a place where careers start, and last, for those who love retail, thrive on winning and want to push the envelope - daily.
At TAUBMAN, we believe with every fiber of our being that the right team can achieve anything. We know we are expected to bring it – and we do. So, whether it’s an opportunity in leasing, marketing, accounting, finance or another area that brings you here, if you respond to what we’re saying, we’d love to hear from you….
Day to day job responsibilities
As an Intern, you will assist the General Manager (GM) and Marketing Specialist (MS) with all marketing-related activities including social media management, advertising, collateral management, digital programs, events and promotions, customer service, public relations and tourism initiatives. Positively represent the Center and the GM/MS to tenants, customers, partners, other management staff and vendors. Assist the GM/MS by performing administrative duties in support of all department activities.
Your day to day responsibilities will include…
Marketing, Events & Customer Service
Advertising – Assist the GM/MS with the implementation of media plans and adverting materials. Work with the corporate office, to develop advertising materials and obtain approval of all media plans.
In-Center Collateral - Develop, supervise production, proofread and edit all collateral materials. Work with the corporate office, to develop all in-center collateral prior to production. Monitor and track inventory of all collateral materials.
Events and Promotions - Manage the details of events and promotion implementation, including, but not limited to, the following areas: collateral, entertainment, tenant participation, digital presence and vendor management.
Corporate-Developed Marketing Initiatives - With the GM/MS, assist in the efficient management and execution of corporate-developed marketing initiatives including collateral orders, collateral management and production coordination.
Customer Service - Assist the GM/MSwith the supervision of the Customer Service function including working with the Customer Service Manager to ensure proper levels and quality of customer service, proper reporting and tracking marketing, sponsorship and partner promotions and implementing the necessary policies and procedures for all center programs.
Public Relations – Assist GM/MS in the coordination of all press releases in cooperation with corporate initiatives and center specific PR efforts.
Digital
Website – Maintain up-to-date and comprehensive information on the center, tenants and sponsors within the center’s website.
Social Media Program – Implement the center’s social media program, based on approved center and corporate strategies. Provide day-to-day ownership and expertise on social content publishing including posting of all content, moderation, and promoted post targeting.
Influencer Program – Develop and execute an influencer program including budget management, contract negotiation/execution, monitoring fulfillment and relationship building.
Email – Work with the corporate office to fulfill responsibilities for the center’s email program, including content verification and localization, contributing to the content calendar, and driving email acquisition.

General Administrative Duties
Perform clerical duties as necessary, including, but not limited to: responding to tenant, sponsor and customer inquiries, filing, preparing correspondence and/or reports, maintaining databases, keeping schedules and calendars, setting up meetings, preparing meeting rooms, and other administrative duties as required by the GM/MS.
Manage the marketing department purchase order and project estimate system; identify and communicate all accounting issues with the GM/MS and Property Coordinator . Maintain detailed vendor files for accounts payable and to ensure an easy reference tool for the department.
The ideal candidate will have…
Retail experience is preferred
Proficiency in Microsoft Word, Excel, PowerPoint and Adobe Photoshop programs
Minimum of 1 year of marketing, digital marketing or advertising agency work experience is preferred
High School degree or equivalent is required
Working towards a Bachelor’s Degree in Marketing is preferred
Our employees thrive with a rewarding work environment, competitive pay and outstanding benefits!",15-05-2021,marketing,"SLC, Utah",fulltime,19 05 2021
Marketing Lead,University of Utah,"Salt Lake City, UT 84112 (East Bench area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=805391bdcc2bb6a4&from=vjs&tk=1f62m61oho2fj801&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DSLC%252C%2520Utah%26jt%3Dfulltime%26start%3D-10%26vjk%3D805391bdcc2bb6a4,"$49,500 - $51,500 a year","The Assistant Director of Marketing (ADM) manages all marketing efforts for the Career & Professional Development Center (CPDC). These efforts range from digital design and social media, to the development of data-driven campaigns and an ecosystem-wide marketing strategy. The ADM is an integral member of the office’s Outreach & Engagement department (formerly Employer Engagement) and serves on CPDC’s Leadership Team, which contributes to the overall management of CPDC and acts as a steward of its mission, vision, and strategic plan.
Ultimately, the ADM runs a small marketing department that prioritizes:
Creative and ambitious problem solving
Clear and thorough messaging
Accessible and compelling design
Effective processes and communication
Data-informed decisions
Respect and adaptability
Timeliness on projects and campaigns
Responsibilities
The ADM oversees the following list of responsibilities, which is not comprehensive, but intended to highlight the key elements of the role:
Strategy
Works with the Executive and Leadership Teams to develop and grow CPDC’s presence and brand in alignment with its mission, vision, and values
Develops, implements, and continuously refines a comprehensive marketing strategy that promotes CPDC (including campaigns for its programs, services, events, etc.) to its target audiences (including students, staff/faculty, employers, and community partners) through various channels (digital, in-person, publications, direct messages, contract/fee-based, etc.)
Informs all strategies and campaigns with relevant data
Design & Content
Oversees office-wide branding and the promotion of CPDC’s programming, services, events, and initiatives
Manages the design of digital and print marketing materials in a timely manner with exceptional intra-office customer service
Manages CPDC’s website, ensuring its ongoing value, accessibility, and regular use by target audiences
Creates content for self-directed marketing materials in consultation with supervisor
Creates, edits, or consults on content for staff-directed marketing materials when requested
Manages a web-based design platform (Canva) that enables staff to create their own marketing materials, within preset branding parameters, outside of the internal marketing request process
Operations
Manages an internal process that enables CPDC staff to request marketing materials/support for their initiatives, for which they are the lead
Manages a marketing calendar to ensure the timely completion of department- and staff-directed projects and campaigns
Supervision & Leadership
Supervises any full-time or part-time marketing staff, ensuring the timeliness and quality of their work and providing regular reviews of their performance
Serves on CPDC’s Leadership Team, which helps shape and implement CPDC’s strategic initiatives
Functional Responsibilities
Campaign development and assessment, large and small
Website management and design
Promotional materials, digital and print
Graphic design
Social media strategy and implementation
Public relations and media stories
Other duties as assigned…

DISCLAIMER
This job description is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications required of employees assigned to the job.
Work Environment and Level of Frequency typically required
Nearly Continuously: Office environment.
Physical Requirements and Level of Frequency that may be required
Nearly Continuously: Sitting, hearing, listening, talking.
Often: Repetitive hand motion (such as typing), walking.
Seldom: Bending, reaching overhead.
Minimum Qualifications
Bachelor’s degree in a related field plus one year directly related experience or equivalency required (2 years related work experience may be substituted for 1 year of education). Demonstrated ability to work independently, analyze and make decisions related to program content. Strong coordination and organizational skills required to prioritize conflicting deadlines. Demonstrated human relations and effective communication skills are also required.

Applicants must demonstrate the potential ability to perform the essential functions of the job as outlined in the position description.
Preferences Type Benefited Staff Special Instructions Summary
Priority Review Date of 06/01/2021",18-05-2021,marketing,"SLC, Utah",fulltime,19 05 2021
Public Information Officer I,State of Utah,"Salt Lake County, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=27161073a019e798&from=vjs&tk=1f62m61oho2fj801&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DSLC%252C%2520Utah%26jt%3Dfulltime%26start%3D-10%26vjk%3D27161073a019e798,$24.49 - $36.80 an hour,"Job Description




The Department of Environment Quality (DEQ) is seeking a Public Information Officer to join their team. This position is eligible for full or part-time remote work.

Principle Duties
As a Public Information Officer you will typically:
Independently draft written content for blog articles, press releases, social media posts, brochures, fact sheets, infographics, slide decks or other projects as assigned.
Take pictures and create graphics and video for issue-related projects, stakeholder outreach events, and other communications and marketing opportunities.
Assist with writing annual communications plans and seasonal campaigns.
Assist in editing the work of others to ensure all published work supports the brand and marketing strategies of DEQ and conforms to adopted style guides.
Assist with updates to DEQ's website using our WordPress Content Management System.
Assist in preparing leaders and subject matter experts for media and other public appearances.
Ideal Candidate
The ideal person for this position will possess:
Strong design skills in Adobe Creative Cloud Suite applications: Premiere, Illustrator, Photoshop and InDesign.
Experience with videography and photography.
Strong writing, editing and proofreading skills.
Experience in public relations, communications or marketing.
A strong understanding of social media strategies with professional experience managing social media channels.
Awareness of other agency communications activities, ability and willingness to research best practices.
Staunch attention to detail.
The ability to balance work on several projects at a time.
The ability to establish and maintain effective working relationships with those contacted in the course of work.
Preferences
Preference may be given to those with a Bachelors or advanced degree in applicable area of study, with at least one or more years of experience in public relations, communications or marketing.

Why You Should Join Our Team
As a benefited employee of the Department of Environmental Quality, you will receive great health and retirement benefits. Click here to view a summary of the benefits we offer. We also provide generous paid time off so you can spend more time with your family and have a positive work-life balance.

The Agency
For more information about the Department of Environmental Quality, click here.
Supplemental Information
Risks found in the typical office setting, which is adequately lighted, heated and ventilated, e.g., safe use of office equipment, avoiding trips and falls, observing fire regulations, etc.
Typically, the employee may sit comfortably to perform the work; however, there may be some walking; standing; bending; carrying light items; driving an automobile, etc. Special physical demands are not required to perform the work.",07-05-2021,marketing,"SLC, Utah",fulltime,19 05 2021
Junior Brand Manager - Brand Marketing,"Sterling Solutions, Inc.","Salt Lake City, UT 84101 (People's Freeway area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=813f58189c185feb&from=vjs&tk=1f62m61oho2fj801&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DSLC%252C%2520Utah%26jt%3Dfulltime%26start%3D-10%26vjk%3D813f58189c185feb,"$34,500 - $52,600 a year","As a Junior Brand Manager, you will work closely with sales, marketing and product development to help execute a brand strategy that drives brand awareness, engagement and conversion for our promotional campaigns. Training will be provided, however a background in leadership and achievement is preferred to really thrive in this brand manager role (this may include extracurricular activities, team captain, and informal leadership roles). Experience in sales, customer service and promotional marketing is a major plus!
Duties and Responsibilities for Junior Brand Managers at the Entry Level:

Assist to develop a coherent brand message through events and promotions
Utilize and spearhead usage of point-of-purchase materials, merchandising, sales collateral
Recruit and train employees for new branding programs
Assist with planning weekly, monthly, and quarterly meetings for brand management team
Execute brand promotions and event initiatives each week and evaluate performance
Our work environment will ensure your success with all the necessary tools for training and continuing education in the marketing and promotional services industry. Through continuous support of senior management, the Junior Brand Manager will continue to take on more responsibility and if successful, have the opportunity for cross training and promotion to a Senior Market Manager. We understand that the foundation of our campaigns is rooted in the success of our account management team, which enjoy the following perks:

Competitive pay structures and regular bonus opportunities
Monthly/Yearly travel opportunity
Mentorship training program and 1-1 meetings with the CEO
Networking opportunities and continuing education

Salary: $34,500.00 to $52,600.00 /year",12-05-2021,marketing,"SLC, Utah",fulltime,19 05 2021
Event Promotions Assistant - Entry Level,Alliance Inc.,"Salt Lake City, UT 84101 (Downtown area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=907c37f70fc82302&from=vjs&tk=1f62m61oho2fj801&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DSLC%252C%2520Utah%26jt%3Dfulltime%26start%3D-10%26vjk%3D907c37f70fc82302,no info,"As a leader in experiential marketing & client acquisitions, we specialize in creating and implementing customized marketing strategies for a large portfolio of clients. By using a personalized approach to brand recognition, we are able to connect brands directly with consumers through merchandising, sales, direct advertising, sampling, promotions, lead generation and special events within local markets and businesses including major retail locations across the globe!
In this entry level role, the Event Promotions Assistant will use their upbeat personality and extraordinary ability to capture an audience to create excitement with target demographics during promotional events and throughout the duration of promotional campaigns in a variety of settings. The entry level Promotional Assistant will also assist the promotions team with executing any administrative, advertising, marketing and/or sales tasks required.
Responsibilities:
Develop, setup and publish advertising used to create brand awareness and generate increased attendance during each promotion
Set up promotional displays and visual merchandising required at each promotional event to create excitement of featured client brands as well as their products and/or services
Promote consumer excitement and brand connections through consumer interaction and product/service demonstrations and explanations
Build product & brand knowledge of each featured brand/product/service being promoted at each event. Educate new employees of product/service benefits, costing, details, etc.
Manage supplies and inventory
Basic sales
Maintain relationships with retail partners, marketing/advertising clients and stakeholders
The ideal candidate will successfully progress from this entry level Promotional Assistant opening into an advanced management training program designed to prepare team members for a management role in one of the many aspects of promotional & experimental marketing including but not limited to:
Brand marketing
Advertising
Client relations
Sales
Public Relations
Merchandising
Sales Promotion
Client Acquisition
Advertising & Sales Account Management
Requirements:
College degree in sales, marketing, advertising or similar field preferred (new graduates are welcome to apply)
1-2 years of experience in a sales promotion, marketing, advertising or any retail related setting is an asset. Internship experience and previous entry level experience will as be considered as working experience.
Outstanding written & verbal communication skills
Excellent organization and planning skills
Self-motivated and results driven
Ability to work some nights and weekends for events and promotions
Excellent time management skills and ability to adhere to a schedule
Enthusiastic about providing best possible customer service for clients and consumers
Positive attitude & eagerness to learn",12-05-2021,marketing,"SLC, Utah",fulltime,19 05 2021
Marketing Associate,Myriad Genetics Inc.,"Salt Lake City, UT 84108 (East Bench area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=bcad57198755c7dc&from=vjs&tk=1f62m61oho2fj801&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DSLC%252C%2520Utah%26jt%3Dfulltime%26start%3D-10%26vjk%3Dbcad57198755c7dc,no info,"Responsibilities
Assists Product Manager in:
Strategy & Market Evaluation
Gathering, collating and evaluating market research
Monitoring clinical landscape
Monitoring competitive landscape
Development of product/segment positioning
Development and timing of tactical marketing plan
Development and management of convention plan and budget
Monitors internal and external resource progress on tactical initiatives to established timelines
Determines ROI on initiatives
Execution of internal short- and long-term tactics in support of strategic plan for Business Unit
Cross-Functional Support and Communication
Provides support for Business Unit sales activities
Assists in generation and presentation of educational/informational material to Business Unit Sales Force and selected internal/external groups
Participates in, reports on and assists in planning response to cross-functional input and feedback (e.g., Customer Service, Marketing and Sales Operations)
Qualifications
Bachelorâ€™s degree (Marketing Degree preferred) with 1-3 years of professional Marketing experience or multiple internships.
Minimum 3.3 G.P.A or above.
Lifting Requirements â€“ light work or exerting up to 20 pounds of force frequently.
Physical Requirements â€“ stationary positioning, moving, operating, ascending/descending, communicating, observing, pushing or pulling and reaching. Use of equipment and tools necessary to perform essential job functions.

Myriad Genetics Inc., is a leading personalized medicine company dedicated to being a trusted advisor transforming patient lives worldwide with pioneering molecular diagnostics.Â Myriad discovers and commercializes molecular diagnostic tests that: determine the risk of developing disease, accurately diagnose disease, assess the risk of disease progression, and guide treatment decisions across six major medical specialties where molecular diagnostics can significantly improve patient care and lower healthcare costs.Â Myriad is focused on three strategic imperatives:Â maintaining leadership in an expanding hereditary cancer market, diversifying its product portfolio through the introduction of new products and increasing the revenue contribution from international markets.Â For more information on how Myriad is making a difference, please visit the Company's website: www.myriad.com .

WE ARE AN EQUAL OPPORTUNITY EMPLOYER. Applicants and employees are considered for positions and are evaluated without regard to mental or physical disability, race, color, religion, gender,national origin, age, genetic information, military or veteran status, sexual orientation, marital status or any other protected Federal, State/Province or Local status unrelated to the performance of the work involved.

Please answer all questions completely. Please do not provide any information not specifically requested on this Employment Application form.",19-05-2021,marketing,"SLC, Utah",fulltime,19 05 2021
Marketing Director - Personal,growve,"Salt Lake City, UT 84101 (People's Freeway area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=f46d97d7beefde12&from=vjs&tk=1f62m61oho2fj801&advn=1337488882621127&adid=18320660&ad=-6NYlbfkN0D0ff9e8Lfwlpl5zGbQmpn59AL71QmFd7VKOAnfyjZzp30iMMN3yCwMM3DCB1MPGb16uYbmnCpeEEJMPPPgjouvE1nyGaLY3jp8giJDM-4-RcjktpFSnK-9ZKm099GRL5O1k_U3o1E2DRNbuNJD6VvZcGUwqPtAf_4B2-1s1SJpfs8WdhdyEQyOKEgI9Kq7wRaD-KtYnkGCsviKs0HmBkyjWtjs2hBM3JNOIa0kbJAQ0COfsllyWy_8a7m-ZIvPRIvOyzpwm7R4ry2rA_uC6uxQJ1o9F_M1i2QvaWwsJflP7nj3OA3-WH0-SnI6FirgA-owlITiYE-1f3svMlkzfb15jRFkyer0kwxxS2KzW-uAwGeGr0WGgqR9ol4y1BpCIy8ROl0KPTZU1fnzrTCf5yPvfeYblt3mW2s%3D&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DSLC%252C%2520Utah%26jt%3Dfulltime%26start%3D-10%26vjk%3Dbcad57198755c7dc,"Up to $70,000 a year","Company Overview
Founded in 2006 and focused on natural wellness, beauty and lifestyle, Growve has become the market leader in multiple dietary supplement and personal care categories. We specialize in world-class innovation with major focus areas like unique delivery forms and propriety ingredients. To help support our rapid growth, we are expanding our team. Apply today!
Brand Marketer – Personal Care
Job Overview
We are looking for a talented and motivated Brand Marketer – Personal Care to lead our company's personal care and cosmetic brands. The position with report to the company's Chief Marketing Officer. The successful candidate must possess excellent leadership qualities, with the ability to maximize the talents of their team. As the Marketing Director, you will manage the brand management team and work closely with the sales/creative departments to deliver engaging brand and product content that meets the expectations of our customers. You should be extremely creative, dedicated, and possess excellent written and verbal communication skills. The ideal candidate will have an intuition, passion, and flare for the natural personal care/cosmetic marketplace.
Objectives and Responsibilities
Develop and grow the company's portfolio of personal care and cosmetic products, both in revenue and product offering
Manage and facilitate an omni-channel strategy, achieving presence and growth on Amazon (plus other third-party e-commerce partners), direct-to-consumer and retail
Uncover insights and strategies to develop and implement marketing and branding strategies for new and existing products, internally and externally
Oversee and grow the personal care marketing department, consistently identifying revenue opportunities within our established client base and managing consistent growth by securing new accounts
Identify short-term and long-term scheduling, budget, and resource needs, including the development and management of an annual marketing budget, profit/loss projections, expenditure spending, and other financial considerations
Understand key marketing performance metrics and tracking tools to provide market research, forecasts, competitive analyses, campaign results, and consumer
Daily and Monthly Responsibilities
Lead the development of marketing plans working closely with management, creative and content teams, and distribution partners, to create an effective and efficient marketing strategy focused on growing audiences for our products
Spearhead the strategic and tactical execution of marketing campaigns, including design of test/control segmentation, implementation of tests, tracking, results reporting, analysis, and recommendations
Manage conception, development, and implementation of marketing plan and strategies, new product concepts, and promotional programs to drive interest and sales
Hold regular meetings with cross-functional teams to review pipeline, resolve challenges, and present possible solutions, and provide ongoing training to ensure team consistently performs above standard
Assemble and manage the personal care brand/product management team
Skills and Qualifications
Bachelor's degree in marketing (MBA a plus)
5+ years of related experience including managing natural health and/or beauty products
Years of experience creating and managing marketing/advertising campaigns at all phases: from developing objectives, strategy, and execution briefs, as well as overseeing implementation, timeliness and budget
Understanding and past experience implementing integrated content across all marketing channels from digital, social media, paid media, mobile, but also understand offline and print
Experience creating and launching new brands and products
A consumer-focused attitude and perspective
Ability to manage multiple projects at once, and communicate effectively in speech/writing
Content creation, SEO and PPC experience
Strong drive for results
Ability to collaborate with cross-functional teams, analyze problems and create a solution
Additional Details & Benefits
Fulltime with competitive pay, DTO (paid/discretionary time off) health benefits package
Casual company environment, with a work hard/play hard culture
Corporate offices located in downtown St. Petersburg, FL and Salt Lake City, UT
Please send resume along with cover letter highlighting experience, as well as interest in this position
1. Full time position with competitive pay, DTO (paid/discretionary time off) health benefits package.
Notice to Recruiters — We prefer candidates that apply directly rather than through recruiters. Recruiters must contact the Human Resource Department prior to submitting a resume and may not contact hiring managers without Human Resource permission.
This description is not intended to be an exhaustive list of responsibilities and qualifications.
The position, duties, and qualifications are subject to change at any time.



PM20

PI135275376",29-04-2021,marketing,"SLC, Utah",fulltime,19 05 2021
